TrendDate,speed,load,pressure,temp1,temp2,temp3,temp4
2026-04-23 13:16:00+00,71.90000153,45.29999924,241,175,175,174.8000031,174.8999939
2026-04-23 13:15:00+00,64.59999847,45.20000076,240.3000031,175.1000061,174.8000031,174.8000031,174.8999939
2026-04-23 13:14:00+00,69.19999695,46.40000153,240.6999969,175.1999969,174.8000031,175,174.8999939
2026-04-23 13:13:00+00,71,45.70000076,240.1999969,175.1000061,175,175.1000061,174.8999939
2026-04-23 13:12:00+00,65.09999847,44.20000076,241.5,175,175,174.8000031,175.1000061
2026-04-23 13:11:00+00,69.80000305,44.40000153,241.6999969,175,174.8999939,174.3999939,175.1999969
2026-04-23 13:10:00+00,69.40000153,45,241.3000031,174.8000031,174.8000031,174.6000061,175
2026-04-23 13:09:00+00,68.80000305,45.5,239.8999939,175,174.8000031,174.8000031,175
2026-04-23 13:08:00+00,70.40000153,46.79999924,238.6999969,175,174.8999939,175.3000031,175
2026-04-23 13:07:00+00,69.09999847,45,239.3999939,174.8999939,175,175.3999939,175
2026-04-23 13:06:00+00,69.69999695,44.90000153,239.8999939,175,175.1000061,175,175
2026-04-23 13:05:00+00,67.40000153,43.70000076,241.8999939,175.1000061,174.8999939,175.1000061,175.1000061
2026-04-23 13:04:00+00,69.5,46,241.6999969,174.6999969,174.8000031,175,175.1999969
2026-04-23 13:03:00+00,71.69999695,46.20000076,241.5,175,174.8000031,175.1000061,175.1000061
2026-04-23 13:02:00+00,67.80000305,44.90000153,239.8000031,174.8999939,174.8999939,175.3000031,175
2026-04-23 13:01:00+00,67.09999847,45.70000076,239.8000031,175,175,175.3999939,174.8999939
2026-04-23 13:00:00+00,66.80000305,44.70000076,240.5,175,174.8999939,175.3999939,175
2026-04-23 12:59:00+00,73.19999695,47.09999847,241,174.8999939,175.1000061,174.6999969,175
2026-04-23 12:58:00+00,68.59999847,44.70000076,241.1999969,175,175.3000031,175,175.1000061
2026-04-23 12:57:00+00,69.80000305,45.20000076,241.6000061,175.1999969,175.3000031,174.6999969,175
2026-04-23 12:56:00+00,70.69999695,46.59999847,241.1000061,175.1999969,175.3999939,175,174.8999939
2026-04-23 12:55:00+00,67,44.79999924,240.3999939,175.1000061,175.1999969,174.6000061,174.8999939
2026-04-23 12:54:00+00,68.40000153,45.29999924,239.5,175,175,174.3999939,174.8000031
2026-04-23 12:53:00+00,68.5,45.79999924,240.3000031,174.8999939,175,174.1999969,174.8999939
2026-04-23 12:52:00+00,69.09999847,45.09999847,242,174.8999939,175.1000061,175,175.1000061
2026-04-23 12:51:00+00,66.90000153,44.90000153,242.3999939,174.8999939,175.1999969,174.8000031,175.1000061
2026-04-23 12:50:00+00,68.69999695,44.20000076,241.3000031,175,175.1999969,174.6000061,175
2026-04-23 12:49:00+00,66.09999847,44.90000153,241.3999939,175.1000061,175,174.6999969,175
2026-04-23 12:48:00+00,69.30000305,46.09999847,240.6000061,175,175,175.1000061,174.8999939
2026-04-23 12:47:00+00,70.5,46.29999924,241,174.8000031,175,174.3000031,175
2026-04-23 12:46:00+00,69.40000153,45.20000076,242.3999939,174.8999939,174.8999939,173.8999939,175.1000061
2026-04-23 12:45:00+00,68.80000305,44.70000076,242.8999939,175.3999939,175,174.5,175.1000061
2026-04-23 12:44:00+00,69.80000305,45.5,242.1000061,175.1000061,175.1000061,175.1999969,175
2026-04-23 12:43:00+00,70.80000305,45.20000076,240.8999939,175,175.1000061,175.1000061,175
2026-04-23 12:42:00+00,73.80000305,47.20000076,240.8999939,174.6999969,175,174.1999969,175
2026-04-23 12:41:00+00,69.5,46,240.1999969,174.5,174.8000031,174.1999969,175.1000061
2026-04-23 12:40:00+00,69.90000153,45.20000076,242,175,174.8000031,174.3000031,175.1000061
2026-04-23 12:39:00+00,69,45.29999924,243.1999969,175.1999969,175,174.3999939,175
2026-04-23 12:38:00+00,68.19999695,45.09999847,242.8999939,175.1000061,175,174.5,175
2026-04-23 12:37:00+00,68.30000305,44.29999924,241.3999939,175,175.1000061,174.3000031,175
2026-04-23 12:36:00+00,71.19999695,45.79999924,241.1999969,174.8000031,175,174.1999969,175
2026-04-23 12:35:00+00,71.80000305,46.70000076,240.1000061,174.6999969,174.8000031,174,175.1000061
2026-04-23 12:34:00+00,68.40000153,45.59999847,240.1999969,175.1000061,175,174.1999969,175.1000061
2026-04-23 12:33:00+00,70.19999695,44.09999847,241.3999939,175.3000031,175,174.3000031,175
2026-04-23 12:32:00+00,73.80000305,46.20000076,242.1000061,175,175,174.6000061,175
2026-04-23 12:31:00+00,73.80000305,46.29999924,241.5,174.8000031,174.8999939,175.3000031,175
2026-04-23 12:30:00+00,75,47.90000153,240.8000031,174.8000031,174.8000031,175.1999969,175
2026-04-23 12:29:00+00,74.19999695,47.70000076,240.6000061,174.8999939,174.8000031,174.8999939,175.1000061
2026-04-23 12:28:00+00,72.09999847,46.20000076,240.3000031,175.1000061,174.8999939,174.3000031,175.1000061
2026-04-23 12:27:00+00,70.09999847,45.90000153,242,175.1000061,174.8999939,174.6000061,175.1000061
2026-04-23 12:26:00+00,71.5,46.20000076,242.1000061,175,175,175.5,175
2026-04-23 12:25:00+00,73.80000305,46.79999924,242.5,175,175.1000061,175.3999939,175
2026-04-23 12:24:00+00,67.19999695,45.40000153,241.6999969,175,175.1000061,174.8000031,174.8999939
2026-04-23 12:23:00+00,70.90000153,44.79999924,241.3999939,174.8000031,175.1000061,175.1999969,174.8000031
2026-04-23 12:22:00+00,72.09999847,46.20000076,239.8999939,175,175,175.6000061,174.8000031
2026-04-23 12:21:00+00,68.40000153,45.79999924,241.8000031,175.1999969,175,174.8999939,175
2026-04-23 12:20:00+00,73.09999847,46.70000076,241.8999939,175,175,174.5,175.1999969
2026-04-23 12:19:00+00,72.40000153,47.5,242.6000061,174.8000031,175.1000061,174.3999939,175.1000061
2026-04-23 12:18:00+00,71.59999847,45.59999847,242.3000031,174.8999939,175,174.8000031,175
2026-04-23 12:17:00+00,67,45.5,241.3000031,175,174.8999939,174.8000031,175
2026-04-23 12:16:00+00,68,44.09999847,240.6000061,175,175,174.6999969,175
2026-04-23 12:15:00+00,72.59999847,46.20000076,240.8999939,175,174.8999939,174.3000031,175
2026-04-23 12:14:00+00,70.90000153,46.5,241.5,174.8999939,175,174.3000031,174.8999939
2026-04-23 12:13:00+00,70.80000305,45.70000076,242.6000061,175,174.8999939,174.3999939,174.8999939
2026-04-23 12:12:00+00,69.59999847,44.90000153,242.5,175.1999969,175,174.3999939,174.8000031
2026-04-23 12:11:00+00,69,46,241.6000061,175.1000061,174.8000031,174.6000061,174.8999939
2026-04-23 12:10:00+00,66.30000305,45.59999847,241.8000031,174.8999939,174.8000031,174.6999969,175.1000061
2026-04-23 12:09:00+00,71.09999847,46.29999924,240.1000061,175,175,174.1999969,175.1000061
2026-04-23 12:08:00+00,67.30000305,43.70000076,240.6999969,175.1999969,175.1000061,174.3999939,175
2026-04-23 12:07:00+00,71.09999847,46.5,241.3000031,175,175,174.5,175
2026-04-23 12:06:00+00,73,46,242.8999939,175,174.8999939,174.8000031,174.8999939
2026-04-23 12:05:00+00,74.40000153,46.70000076,242.3999939,175.1999969,174.8999939,174.6999969,174.8999939
2026-04-23 12:04:00+00,68.90000153,45.70000076,241.8999939,175.1999969,175,175.6999969,175
2026-04-23 12:03:00+00,70.59999847,47.40000153,241.1999969,175,175.1999969,175.3999939,175.1000061
2026-04-23 12:02:00+00,71.19999695,45.5,240.1999969,174.6999969,175,175.3000031,175.1000061
2026-04-23 12:01:00+00,72.09999847,46.20000076,241.3999939,174.8000031,175,174.8000031,175
2026-04-23 12:00:00+00,70.5,46.09999847,242.8999939,175.1999969,175.1000061,174.5,175
2026-04-23 11:59:00+00,73.40000153,48,243.3000031,175.1000061,175.1000061,174.8999939,175
2026-04-23 11:58:00+00,72.40000153,47.5,243.1000061,174.8999939,174.8999939,174.5,174.8999939
2026-04-23 11:57:00+00,73.5,47.29999924,241.3000031,174.8999939,174.8999939,174.5,174.8999939
2026-04-23 11:56:00+00,67.69999695,46,241.6000061,175,175,174.6000061,174.8999939
2026-04-23 11:55:00+00,71,46.59999847,241.3999939,175.1000061,175,174.6999969,175
2026-04-23 11:54:00+00,72.30000305,46.09999847,242.1999969,174.8999939,175.1000061,174.8000031,175.1000061
2026-04-23 11:53:00+00,69.90000153,45,243.6000061,174.8999939,174.8999939,174.8000031,175.1000061
2026-04-23 11:52:00+00,69.19999695,45.70000076,242.6999969,175.1000061,174.8999939,174.8000031,175
2026-04-23 11:51:00+00,70.5,45.09999847,242.3000031,175.1999969,175.1999969,175,175
2026-04-23 11:50:00+00,74.90000153,49.29999924,241.5,174.8999939,175.1999969,174.6999969,174.8999939
2026-04-23 11:49:00+00,72.19999695,46.90000153,241.6000061,174.6999969,175.1000061,174.1999969,175
2026-04-23 11:48:00+00,74.19999695,47.59999847,241.5,174.8999939,174.8999939,173.6000061,175.1000061
2026-04-23 11:47:00+00,68.90000153,45.09999847,243.1999969,175.1000061,174.8999939,173.6999969,175.1000061
2026-04-23 11:46:00+00,70.90000153,44.79999924,243.6000061,175.1000061,175.1000061,173.6999969,175
2026-04-23 11:45:00+00,69.40000153,47.09999847,243.8000031,175,175.1999969,174.6999969,175
2026-04-23 11:44:00+00,73.19999695,48.5,242.6999969,174.8000031,175.1000061,175.1999969,175
2026-04-23 11:43:00+00,71.5,47.40000153,241.6999969,174.6999969,174.8999939,174.6999969,175
2026-04-23 11:42:00+00,69.90000153,46.79999924,241.3999939,175,174.8000031,175.3999939,175.1999969
2026-04-23 11:41:00+00,70.09999847,45.59999847,241.6000061,175.1999969,174.8000031,174.6999969,175
2026-04-23 11:40:00+00,71.09999847,45.90000153,243.3999939,175.3000031,174.8999939,174.3000031,175
2026-04-23 11:39:00+00,71,45.79999924,243.6999969,175.1000061,175,173.6999969,175
2026-04-23 11:38:00+00,69.09999847,45,242.5,174.8000031,174.8999939,173.3000031,174.8999939
2026-04-23 11:37:00+00,71.5,46,241.5,174.6999969,175,173.5,174.8999939
2026-04-23 11:36:00+00,74.19999695,46.20000076,240.3999939,175,175,173.5,175
2026-04-23 11:35:00+00,70.40000153,48,241,175.1000061,175.1999969,175.1999969,175.1000061
2026-04-23 11:34:00+00,70.19999695,46.09999847,243,175.1999969,175.1000061,176,175.1000061
2026-04-23 11:33:00+00,77.40000153,52.09999847,243.8000031,174.8999939,175,175.3000031,175.1000061
2026-04-23 11:32:00+00,73.80000305,47,243.1999969,174.8000031,175,174.6000061,175
2026-04-23 11:31:00+00,73.09999847,47.09999847,242.1999969,175,175.1000061,174.1999969,175
2026-04-23 11:30:00+00,71.80000305,46.5,241.3000031,175.1000061,175.1999969,174.5,174.8999939
2026-04-23 11:29:00+00,71.5,45.29999924,240.3999939,175,175.1000061,175.1000061,175.1000061
2026-04-23 11:28:00+00,69,45.70000076,241.1000061,174.8999939,174.8999939,174.8000031,175.1000061
2026-04-23 11:27:00+00,71.69999695,46.40000153,241.8999939,174.8999939,174.8000031,174.8999939,175
2026-04-23 11:26:00+00,69.90000153,47.20000076,242.5,175.1000061,174.8999939,174.8000031,175
2026-04-23 11:25:00+00,69.90000153,46.29999924,241.6000061,174.8999939,174.8000031,175.1999969,175
2026-04-23 11:24:00+00,68.5,45.5,241.6000061,175,174.8999939,174.8000031,175
2026-04-23 11:23:00+00,73.30000305,46.40000153,240.6000061,175,174.8999939,174.8000031,175
2026-04-23 11:22:00+00,67.80000305,44.59999847,240.3000031,175.1999969,175,174.3999939,175.1000061
2026-04-23 11:21:00+00,67.59999847,45.90000153,241.5,175.3000031,175.1999969,174.5,175.1999969
2026-04-23 11:20:00+00,73.90000153,47.40000153,242.1999969,175.1999969,175.1999969,174.3000031,175
2026-04-23 11:19:00+00,71,46.59999847,242.6000061,175.1000061,175.1999969,174.3000031,175
2026-04-23 11:18:00+00,73.59999847,49.29999924,241.5,174.8999939,175,174.5,174.8999939
2026-04-23 11:17:00+00,74.59999847,47.90000153,239.5,175,174.8999939,174.3999939,174.8999939
2026-04-23 11:16:00+00,74.30000305,48.79999924,240,175.1000061,175,174.3999939,174.8000031
2026-04-23 11:15:00+00,73.30000305,47.90000153,241,175.1999969,175.1000061,174.6000061,174.8999939
2026-04-23 11:14:00+00,69.30000305,45.09999847,241,175.1000061,175,174.6000061,175.1000061
2026-04-23 11:13:00+00,73.40000153,47.20000076,241.3999939,175,175,175,175.1000061
2026-04-23 11:12:00+00,65.80000305,45.59999847,240.8999939,174.8999939,175,175.1999969,174.8999939
2026-04-23 11:11:00+00,74.40000153,48.40000153,239.8999939,174.8999939,175,174.8999939,174.8000031
2026-04-23 11:10:00+00,72.30000305,46.40000153,238.1999969,175,175,174.1999969,174.8000031
2026-04-23 11:09:00+00,73.80000305,46.79999924,237.3999939,174.8999939,174.8000031,174,174.8999939
2026-04-23 11:08:00+00,72.80000305,46.59999847,238.1999969,174.6999969,174.6999969,174.6999969,175
2026-04-23 11:07:00+00,68.59999847,44.09999847,239.3999939,175,174.8000031,174.6999969,175
2026-04-23 11:06:00+00,70.5,45.5,240.8000031,175,174.8999939,174.1999969,175
2026-04-23 11:05:00+00,68.09999847,45.29999924,239.6999969,175,175,174.1999969,174.8000031
2026-04-23 11:04:00+00,69.09999847,46.5,238.1999969,175,174.8999939,174.5,174.8000031
2026-04-23 11:03:00+00,68.19999695,46.40000153,237.6000061,174.8999939,174.8000031,174.6999969,174.8000031
2026-04-23 11:02:00+00,72.5,45.70000076,237,175.1999969,174.6999969,174.1999969,174.8999939
2026-04-23 11:01:00+00,71.09999847,46.70000076,238.1000061,175.1999969,174.6999969,174.5,174.8999939
2026-04-23 11:00:00+00,70,43.90000153,238.5,175,174.6999969,175.1999969,174.8000031
2026-04-23 10:59:00+00,70.09999847,47.29999924,239.6999969,174.8999939,174.6999969,173.8999939,174.8000031
2026-04-23 10:58:00+00,72.59999847,49.59999847,239.1999969,175.1999969,174.6999969,173.6999969,174.8000031
2026-04-23 10:57:00+00,73.90000153,47.70000076,237.6000061,175.1000061,174.5,174,175
2026-04-23 10:56:00+00,72.90000153,48.29999924,237.1999969,174.8000031,174.6999969,173.8000031,175
2026-04-23 10:55:00+00,71,47.20000076,237.6000061,174.8999939,174.6999969,174,174.8000031
2026-04-23 10:54:00+00,70.80000305,46.5,237.6999969,175.1000061,174.8999939,174.8999939,174.6999969
2026-04-23 10:53:00+00,69.40000153,47.5,238.1999969,175,175,174.5,174.6999969
2026-04-23 10:52:00+00,68.19999695,46.79999924,236.8999939,175.1000061,175,174.1000061,174.8000031
2026-04-23 10:51:00+00,73.90000153,48.59999847,236.1000061,174.8999939,175.1999969,174.5,175
2026-04-23 10:50:00+00,71.80000305,45.5,235.6999969,174.8000031,175.3000031,173.5,175.1000061
2026-04-23 10:49:00+00,70.40000153,47.40000153,235.3000031,174.8999939,175.3000031,172.5,175
2026-04-23 10:48:00+00,76,49.59999847,235.8999939,174.8999939,175.3000031,174.1999969,175
2026-04-23 10:47:00+00,74.5,48.20000076,236.5,174.8999939,175.5,176.6999969,175.1000061
2026-04-23 10:46:00+00,76.90000153,51.29999924,236.6000061,174.8999939,175.5,174.8000031,175.1000061
2026-04-23 10:45:00+00,82.09999847,51.59999847,235.6999969,175.1000061,175.1999969,173.1999969,175.1999969
2026-04-23 10:44:00+00,80.80000305,52.29999924,234.8999939,175,175.1999969,173.1999969,175.3000031
2026-04-23 10:43:00+00,80.80000305,51.09999847,236.1999969,174.8999939,175.3000031,175.6999969,175.3000031
2026-04-23 10:42:00+00,79.30000305,51.09999847,237.8000031,174.8000031,175.5,175.1000061,175.1999969
2026-04-23 10:41:00+00,81.59999847,51.90000153,239.3999939,175.1999969,175.1000061,175.8000031,175.1999969
2026-04-23 10:40:00+00,78.30000305,51.09999847,239.6000061,175,175,176.3000031,175.1999969
2026-04-23 10:39:00+00,73.5,48.29999924,240,175.1000061,175.1000061,175.1999969,175.1999969
2026-04-23 10:38:00+00,71.19999695,45.79999924,238.6999969,175,175.1000061,174.6000061,175.1000061
2026-04-23 10:37:00+00,72.40000153,47.79999924,237.1999969,174.8999939,175,175.1999969,175
2026-04-23 10:36:00+00,72.30000305,46.70000076,238.3999939,174.8999939,174.8999939,175.8000031,175
2026-04-23 10:35:00+00,70.90000153,48.29999924,238.8000031,175.1999969,175,175.1999969,175.1000061
2026-04-23 10:34:00+00,69.30000305,45.59999847,241,175.3000031,175.1000061,174.3000031,175
2026-04-23 10:33:00+00,68.09999847,45.20000076,241.5,175.3000031,175.1999969,174.3000031,175
2026-04-23 10:32:00+00,69.59999847,46.20000076,240.3000031,175.1000061,175.3000031,174.6000061,174.8999939
2026-04-23 10:31:00+00,70.59999847,45.20000076,238.6999969,174.8000031,175.1999969,174.6999969,174.8999939
2026-04-23 10:30:00+00,65.59999847,44.79999924,237.8000031,174.8000031,175.1999969,175,174.8999939
2026-04-23 10:29:00+00,71.59999847,44.09999847,237.3000031,175,175.1000061,174.5,175
2026-04-23 10:28:00+00,72.09999847,45.09999847,239.5,175,174.8000031,174.3000031,175.1000061
2026-04-23 10:27:00+00,70.59999847,46.20000076,240.1999969,175.1999969,175,174,175.1000061
2026-04-23 10:26:00+00,70.40000153,45.40000153,240.8000031,175.3000031,175.1000061,173.5,175
2026-04-23 10:25:00+00,67.5,43.79999924,240.1000061,175,175.1999969,173.5,175
2026-04-23 10:24:00+00,71.69999695,46.20000076,239.6999969,174.6999969,175,173.8000031,175
2026-04-23 10:23:00+00,70.5,46.09999847,239.6000061,174.8999939,174.8999939,174.6999969,175
2026-04-23 10:22:00+00,70.5,46.40000153,240.1000061,175,174.8999939,176.1000061,174.8999939
2026-04-23 10:21:00+00,71.59999847,46.59999847,239.8000031,174.8999939,175,174.5,175
2026-04-23 10:20:00+00,66.30000305,44.40000153,241,174.8999939,175,174.1000061,175
2026-04-23 10:19:00+00,67.5,44.29999924,239.8999939,175.1999969,175,174.1000061,175
2026-04-23 10:18:00+00,67.40000153,44.40000153,238.8999939,175.3000031,175.1999969,174.3999939,174.8999939
2026-04-23 10:17:00+00,72.5,46,239.3999939,175.1000061,175.1000061,174.3999939,174.8999939
2026-04-23 10:16:00+00,70.30000305,44.59999847,239.6999969,174.8999939,175.1999969,174.6999969,175
2026-04-23 10:15:00+00,69.19999695,45.40000153,241.1000061,175,175,175.6999969,175.1000061
2026-04-23 10:14:00+00,69.5,44.20000076,240.6000061,174.8999939,174.8000031,175,175.1999969
2026-04-23 10:13:00+00,67.19999695,45,240.5,175,174.8999939,175,175
2026-04-23 10:12:00+00,69.19999695,44.5,239.8999939,175,174.8999939,174.3999939,175
2026-04-23 10:11:00+00,68.80000305,45,238.8999939,175,174.8999939,174.1999969,174.8999939
2026-04-23 10:10:00+00,71.5,45.40000153,238.5,175.3000031,175,174.5,175
2026-04-23 10:09:00+00,68.30000305,45.5,239.6000061,175.3999939,175,174.8999939,175.1000061
2026-04-23 10:08:00+00,69.19999695,44.90000153,240.3000031,175,175.1999969,174.8999939,175.1000061
2026-04-23 10:07:00+00,68,44.20000076,241.8999939,174.8000031,175,175.1999969,175.1999969
2026-04-23 10:06:00+00,72.40000153,45.79999924,240.5,174.8000031,175,175.3000031,175.1000061
2026-04-23 10:05:00+00,72.59999847,46.90000153,238.8999939,175,174.8999939,175.1999969,175
2026-04-23 10:04:00+00,67.09999847,44.20000076,239.3000031,175.1000061,175,174.8999939,175
2026-04-23 10:03:00+00,68.80000305,44.5,238.8999939,175.1999969,174.8999939,174.6999969,175
2026-04-23 10:02:00+00,72.5,44.59999847,239.6000061,175.1000061,174.8999939,174.5,175.1999969
2026-04-23 10:01:00+00,70.09999847,46.5,241.3000031,175,175,174.3000031,175.1000061
2026-04-23 10:00:00+00,69.09999847,45.90000153,241.8999939,174.8999939,175.1000061,174.3000031,175
2026-04-23 09:59:00+00,72.80000305,46.70000076,240.3999939,175,175.1999969,174.3999939,174.8999939
2026-04-23 09:58:00+00,72.30000305,49.29999924,239,174.8999939,175.1000061,174.8000031,174.8999939
2026-04-23 09:57:00+00,70.09999847,46.09999847,238.3999939,174.8999939,175.1000061,175.3999939,175
2026-04-23 09:56:00+00,70,46.09999847,238.8999939,175.1000061,175,175.6000061,175.1000061
2026-04-23 09:55:00+00,69.19999695,45,239.6000061,175.1000061,174.8999939,174.6999969,175
2026-04-23 09:54:00+00,71.09999847,45.79999924,241,175,174.8999939,174,175
2026-04-23 09:53:00+00,73.69999695,48.59999847,240.5,174.8000031,175,173.6999969,174.8999939
2026-04-23 09:52:00+00,69.30000305,44.09999847,239.8000031,174.6999969,175,174,174.8999939
2026-04-23 09:51:00+00,68,45,238.6000061,175,175,174.3000031,175
2026-04-23 09:50:00+00,67.40000153,44.90000153,239.5,175.1999969,175,174.6000061,175.1000061
2026-04-23 09:49:00+00,70.59999847,45.59999847,239.5,175.1000061,175,175.1999969,175.1000061
2026-04-23 09:48:00+00,71.59999847,46.40000153,239.8999939,174.8999939,174.8999939,175.1999969,175
2026-04-23 09:47:00+00,68.30000305,44.79999924,241.5,174.8999939,175,175.6000061,174.8999939
2026-04-23 09:46:00+00,69.80000305,44.5,239,175.1999969,175.1000061,175.1999969,174.8999939
2026-04-23 09:45:00+00,71.90000153,46.79999924,238.8000031,175.1999969,175,174.8000031,175
2026-04-23 09:44:00+00,71.80000305,47.79999924,238.1999969,175.1000061,175,174.8999939,175.1000061
2026-04-23 09:43:00+00,69.30000305,45.29999924,238.1000061,174.8999939,175,174.6999969,175
2026-04-23 09:42:00+00,69.30000305,44.59999847,240,174.8000031,175,174.3999939,175
2026-04-23 09:41:00+00,68.5,44.70000076,240.6000061,175,174.8999939,174.3000031,175
2026-04-23 09:40:00+00,68.5,45.79999924,241,174.8999939,174.8999939,173.8000031,175
2026-04-23 09:39:00+00,68.40000153,45.29999924,239.8000031,175,175,172.6999969,174.8999939
2026-04-23 09:38:00+00,66.40000153,44,238.3999939,175,175,172.6999969,174.8000031
